#    L    TT             EE             BB             TE          
 15114   0.975843E-01   0.100406E-02   0.941571E-03  -0.120128E-02
 15115   0.975429E-01   0.100392E-02   0.941475E-03  -0.120112E-02
 15116   0.975613E-01   0.100381E-02   0.941353E-03  -0.120097E-02
 15117   0.975198E-01   0.100367E-02   0.941256E-03  -0.120082E-02
 15118   0.975382E-01   0.100356E-02   0.941135E-03  -0.120067E-02
 15119   0.974967E-01   0.100342E-02   0.941038E-03  -0.120051E-02
 15120   0.975151E-01   0.100331E-02   0.940917E-03  -0.120036E-02
 15121   0.974736E-01   0.100317E-02   0.940820E-03  -0.120021E-02
 15122   0.974920E-01   0.100306E-02   0.940699E-03  -0.120006E-02
 15123   0.974505E-01   0.100292E-02   0.940602E-03  -0.119991E-02
 15124   0.974690E-01   0.100281E-02   0.940481E-03  -0.119975E-02
 15125   0.974274E-01   0.100267E-02   0.940384E-03  -0.119960E-02
 15126   0.974459E-01   0.100256E-02   0.940263E-03  -0.119945E-02
 15127   0.974044E-01   0.100242E-02   0.940167E-03  -0.119930E-02
 15128   0.974229E-01   0.100231E-02   0.940046E-03  -0.119915E-02
 15129   0.973813E-01   0.100217E-02   0.939949E-03  -0.119899E-02
 15130   0.973998E-01   0.100206E-02   0.939828E-03  -0.119884E-02
 15131   0.973583E-01   0.100192E-02   0.939731E-03  -0.119869E-02
 15132   0.973768E-01   0.100181E-02   0.939610E-03  -0.119854E-02
 15133   0.973353E-01   0.100167E-02   0.939514E-03  -0.119839E-02
 15134   0.973538E-01   0.100156E-02   0.939393E-03  -0.119823E-02
 15135   0.973122E-01   0.100142E-02   0.939296E-03  -0.119808E-02
 15136   0.973308E-01   0.100131E-02   0.939175E-03  -0.119793E-02
 15137   0.972892E-01   0.100117E-02   0.939079E-03  -0.119778E-02
 15138   0.973078E-01   0.100106E-02   0.938958E-03  -0.119763E-02
 15139   0.972662E-01   0.100092E-02   0.938862E-03  -0.119748E-02
 15140   0.972848E-01   0.100081E-02   0.938741E-03  -0.119732E-02
 15141   0.972432E-01   0.100068E-02   0.938644E-03  -0.119717E-02
 15142   0.972618E-01   0.100056E-02   0.938523E-03  -0.119702E-02
 15143   0.972202E-01   0.100043E-02   0.938427E-03  -0.119687E-02
 15144   0.972388E-01   0.100031E-02   0.938306E-03  -0.119672E-02
 15145   0.971973E-01   0.100018E-02   0.938210E-03  -0.119657E-02
 15146   0.972158E-01   0.100006E-02   0.938089E-03  -0.119641E-02
 15147   0.971743E-01   0.999929E-03   0.937993E-03  -0.119626E-02
 15148   0.971929E-01   0.999816E-03   0.937872E-03  -0.119611E-02
 15149   0.971513E-01   0.999680E-03   0.937776E-03  -0.119596E-02
 15150   0.971699E-01   0.999568E-03   0.937655E-03  -0.119581E-02
 15151   0.971284E-01   0.999432E-03   0.937559E-03  -0.119566E-02
 15152   0.971470E-01   0.999319E-03   0.937438E-03  -0.119551E-02
 15153   0.971054E-01   0.999184E-03   0.937342E-03  -0.119536E-02
 15154   0.971240E-01   0.999071E-03   0.937222E-03  -0.119520E-02
 15155   0.970825E-01   0.998935E-03   0.937126E-03  -0.119505E-02
 15156   0.971011E-01   0.998823E-03   0.937005E-03  -0.119490E-02
 15157   0.970595E-01   0.998687E-03   0.936909E-03  -0.119475E-02
 15158   0.970782E-01   0.998575E-03   0.936788E-03  -0.119460E-02
 15159   0.970366E-01   0.998439E-03   0.936692E-03  -0.119445E-02
 15160   0.970553E-01   0.998327E-03   0.936572E-03  -0.119430E-02
 15161   0.970137E-01   0.998191E-03   0.936476E-03  -0.119415E-02
 15162   0.970324E-01   0.998079E-03   0.936355E-03  -0.119400E-02
 15163   0.969908E-01   0.997943E-03   0.936260E-03  -0.119385E-02
 15164   0.970095E-01   0.997831E-03   0.936139E-03  -0.119369E-02
 15165   0.969679E-01   0.997696E-03   0.936043E-03  -0.119354E-02
 15166   0.969866E-01   0.997584E-03   0.935923E-03  -0.119339E-02
 15167   0.969450E-01   0.997448E-03   0.935827E-03  -0.119324E-02
 15168   0.969637E-01   0.997336E-03   0.935706E-03  -0.119309E-02
 15169   0.969221E-01   0.997200E-03   0.935611E-03  -0.119294E-02
 15170   0.969408E-01   0.997088E-03   0.935490E-03  -0.119279E-02
 15171   0.968992E-01   0.996953E-03   0.935395E-03  -0.119264E-02
 15172   0.969180E-01   0.996841E-03   0.935274E-03  -0.119249E-02
 15173   0.968764E-01   0.996706E-03   0.935179E-03  -0.119234E-02
 15174   0.968951E-01   0.996594E-03   0.935058E-03  -0.119219E-02
 15175   0.968535E-01   0.996458E-03   0.934963E-03  -0.119204E-02
 15176   0.968723E-01   0.996347E-03   0.934842E-03  -0.119189E-02
 15177   0.968307E-01   0.996211E-03   0.934747E-03  -0.119174E-02
 15178   0.968494E-01   0.996099E-03   0.934626E-03  -0.119159E-02
 15179   0.968078E-01   0.995964E-03   0.934531E-03  -0.119144E-02
 15180   0.968266E-01   0.995852E-03   0.934411E-03  -0.119129E-02
 15181   0.967850E-01   0.995717E-03   0.934315E-03  -0.119114E-02
 15182   0.968038E-01   0.995606E-03   0.934195E-03  -0.119099E-02
 15183   0.967622E-01   0.995470E-03   0.934099E-03  -0.119083E-02
 15184   0.967810E-01   0.995359E-03   0.933979E-03  -0.119068E-02
 15185   0.967393E-01   0.995224E-03   0.933884E-03  -0.119053E-02
 15186   0.967582E-01   0.995112E-03   0.933764E-03  -0.119038E-02
 15187   0.967165E-01   0.994977E-03   0.933668E-03  -0.119023E-02
 15188   0.967354E-01   0.994865E-03   0.933548E-03  -0.119008E-02
 15189   0.966937E-01   0.994730E-03   0.933453E-03  -0.118993E-02
 15190   0.967126E-01   0.994619E-03   0.933333E-03  -0.118978E-02
 15191   0.966709E-01   0.994484E-03   0.933237E-03  -0.118963E-02
 15192   0.966898E-01   0.994373E-03   0.933117E-03  -0.118948E-02
 15193   0.966481E-01   0.994238E-03   0.933022E-03  -0.118933E-02
 15194   0.966670E-01   0.994126E-03   0.932902E-03  -0.118918E-02
 15195   0.966254E-01   0.993991E-03   0.932807E-03  -0.118903E-02
 15196   0.966442E-01   0.993880E-03   0.932687E-03  -0.118889E-02
 15197   0.966026E-01   0.993745E-03   0.932592E-03  -0.118874E-02
 15198   0.966215E-01   0.993634E-03   0.932472E-03  -0.118859E-02
 15199   0.965798E-01   0.993499E-03   0.932377E-03  -0.118844E-02
 15200   0.965987E-01   0.993388E-03   0.932257E-03  -0.118829E-02
 15201   0.965571E-01   0.993253E-03   0.932162E-03  -0.118814E-02
 15202   0.965760E-01   0.993142E-03   0.932042E-03  -0.118799E-02
 15203   0.965343E-01   0.993007E-03   0.931947E-03  -0.118784E-02
 15204   0.965533E-01   0.992896E-03   0.931827E-03  -0.118769E-02
 15205   0.965116E-01   0.992761E-03   0.931732E-03  -0.118754E-02
 15206   0.965305E-01   0.992650E-03   0.931612E-03  -0.118739E-02
 15207   0.964889E-01   0.992516E-03   0.931517E-03  -0.118724E-02
 15208   0.965078E-01   0.992405E-03   0.931397E-03  -0.118709E-02
 15209   0.964661E-01   0.992270E-03   0.931302E-03  -0.118694E-02
 15210   0.964851E-01   0.992159E-03   0.931183E-03  -0.118679E-02
 15211   0.964434E-01   0.992025E-03   0.931088E-03  -0.118664E-02
 15212   0.964624E-01   0.991914E-03   0.930968E-03  -0.118649E-02
 15213   0.964207E-01   0.991779E-03   0.930873E-03  -0.118634E-02
 15214   0.964397E-01   0.991669E-03   0.930754E-03  -0.118619E-02
 15215   0.963980E-01   0.991534E-03   0.930659E-03  -0.118605E-02
 15216   0.964170E-01   0.991423E-03   0.930539E-03  -0.118590E-02
 15217   0.963753E-01   0.991289E-03   0.930444E-03  -0.118575E-02
 15218   0.963944E-01   0.991178E-03   0.930325E-03  -0.118560E-02
 15219   0.963527E-01   0.991044E-03   0.930230E-03  -0.118545E-02
 15220   0.963717E-01   0.990933E-03   0.930111E-03  -0.118530E-02
 15221   0.963300E-01   0.990799E-03   0.930016E-03  -0.118515E-02
 15222   0.963490E-01   0.990688E-03   0.929896E-03  -0.118500E-02
 15223   0.963073E-01   0.990554E-03   0.929802E-03  -0.118485E-02
 15224   0.963264E-01   0.990443E-03   0.929682E-03  -0.118470E-02
 15225   0.962847E-01   0.990309E-03   0.929588E-03  -0.118456E-02
 15226   0.963037E-01   0.990199E-03   0.929468E-03  -0.118441E-02
 15227   0.962620E-01   0.990064E-03   0.929373E-03  -0.118426E-02
 15228   0.962811E-01   0.989954E-03   0.929254E-03  -0.118411E-02
 15229   0.962394E-01   0.989820E-03   0.929160E-03  -0.118396E-02
 15230   0.962585E-01   0.989709E-03   0.929040E-03  -0.118381E-02
 15231   0.962168E-01   0.989575E-03   0.928946E-03  -0.118366E-02
 15232   0.962359E-01   0.989465E-03   0.928826E-03  -0.118351E-02
 15233   0.961941E-01   0.989331E-03   0.928732E-03  -0.118337E-02
 15234   0.962132E-01   0.989221E-03   0.928613E-03  -0.118322E-02
 15235   0.961715E-01   0.989087E-03   0.928518E-03  -0.118307E-02
 15236   0.961906E-01   0.988976E-03   0.928399E-03  -0.118292E-02
 15237   0.961489E-01   0.988842E-03   0.928304E-03  -0.118277E-02
 15238   0.961680E-01   0.988732E-03   0.928185E-03  -0.118262E-02
 15239   0.961263E-01   0.988598E-03   0.928091E-03  -0.118247E-02
 15240   0.961455E-01   0.988488E-03   0.927972E-03  -0.118233E-02
 15241   0.961037E-01   0.988354E-03   0.927877E-03  -0.118218E-02
 15242   0.961229E-01   0.988244E-03   0.927758E-03  -0.118203E-02
 15243   0.960811E-01   0.988110E-03   0.927664E-03  -0.118188E-02
 15244   0.961003E-01   0.988000E-03   0.927545E-03  -0.118173E-02
 15245   0.960586E-01   0.987867E-03   0.927450E-03  -0.118158E-02
 15246   0.960777E-01   0.987757E-03   0.927331E-03  -0.118144E-02
 15247   0.960360E-01   0.987623E-03   0.927237E-03  -0.118129E-02
 15248   0.960552E-01   0.987513E-03   0.927118E-03  -0.118114E-02
 15249   0.960134E-01   0.987379E-03   0.927024E-03  -0.118099E-02
 15250   0.960326E-01   0.987269E-03   0.926905E-03  -0.118084E-02
 15251   0.959909E-01   0.987136E-03   0.926811E-03  -0.118070E-02
 15252   0.960101E-01   0.987026E-03   0.926692E-03  -0.118055E-02
 15253   0.959683E-01   0.986892E-03   0.926598E-03  -0.118040E-02
 15254   0.959876E-01   0.986782E-03   0.926479E-03  -0.118025E-02
 15255   0.959458E-01   0.986649E-03   0.926385E-03  -0.118010E-02
 15256   0.959650E-01   0.986539E-03   0.926266E-03  -0.117996E-02
 15257   0.959233E-01   0.986406E-03   0.926172E-03  -0.117981E-02
 15258   0.959425E-01   0.986296E-03   0.926053E-03  -0.117966E-02
 15259   0.959008E-01   0.986163E-03   0.925959E-03  -0.117951E-02
 15260   0.959200E-01   0.986053E-03   0.925840E-03  -0.117936E-02
 15261   0.958782E-01   0.985919E-03   0.925746E-03  -0.117922E-02
 15262   0.958975E-01   0.985810E-03   0.925627E-03  -0.117907E-02
 15263   0.958557E-01   0.985677E-03   0.925533E-03  -0.117892E-02
 15264   0.958750E-01   0.985567E-03   0.925415E-03  -0.117877E-02
 15265   0.958333E-01   0.985434E-03   0.925321E-03  -0.117863E-02
 15266   0.958525E-01   0.985324E-03   0.925202E-03  -0.117848E-02
 15267   0.958108E-01   0.985191E-03   0.925108E-03  -0.117833E-02
 15268   0.958301E-01   0.985081E-03   0.924990E-03  -0.117818E-02
 15269   0.957883E-01   0.984948E-03   0.924896E-03  -0.117804E-02
 15270   0.958076E-01   0.984839E-03   0.924777E-03  -0.117789E-02
 15271   0.957658E-01   0.984706E-03   0.924683E-03  -0.117774E-02
 15272   0.957851E-01   0.984596E-03   0.924565E-03  -0.117759E-02
 15273   0.957434E-01   0.984463E-03   0.924471E-03  -0.117745E-02
 15274   0.957627E-01   0.984354E-03   0.924352E-03  -0.117730E-02
 15275   0.957209E-01   0.984221E-03   0.924259E-03  -0.117715E-02
 15276   0.957403E-01   0.984112E-03   0.924140E-03  -0.117701E-02
 15277   0.956984E-01   0.983979E-03   0.924047E-03  -0.117686E-02
 15278   0.957178E-01   0.983869E-03   0.923928E-03  -0.117671E-02
 15279   0.956760E-01   0.983736E-03   0.923834E-03  -0.117656E-02
 15280   0.956954E-01   0.983627E-03   0.923716E-03  -0.117642E-02
 15281   0.956536E-01   0.983494E-03   0.923622E-03  -0.117627E-02
 15282   0.956730E-01   0.983385E-03   0.923504E-03  -0.117612E-02
 15283   0.956312E-01   0.983252E-03   0.923410E-03  -0.117598E-02
 15284   0.956506E-01   0.983143E-03   0.923292E-03  -0.117583E-02
 15285   0.956087E-01   0.983010E-03   0.923199E-03  -0.117568E-02
 15286   0.956282E-01   0.982901E-03   0.923080E-03  -0.117553E-02
 15287   0.955863E-01   0.982769E-03   0.922987E-03  -0.117539E-02
 15288   0.956058E-01   0.982660E-03   0.922868E-03  -0.117524E-02
 15289   0.955639E-01   0.982527E-03   0.922775E-03  -0.117509E-02
 15290   0.955834E-01   0.982418E-03   0.922657E-03  -0.117495E-02
 15291   0.955415E-01   0.982285E-03   0.922563E-03  -0.117480E-02
 15292   0.955610E-01   0.982176E-03   0.922445E-03  -0.117465E-02
 15293   0.955192E-01   0.982044E-03   0.922352E-03  -0.117451E-02
 15294   0.955386E-01   0.981935E-03   0.922233E-03  -0.117436E-02
 15295   0.954968E-01   0.981802E-03   0.922140E-03  -0.117421E-02
 15296   0.955163E-01   0.981694E-03   0.922022E-03  -0.117407E-02
 15297   0.954744E-01   0.981561E-03   0.921929E-03  -0.117392E-02
 15298   0.954939E-01   0.981452E-03   0.921810E-03  -0.117377E-02
 15299   0.954521E-01   0.981320E-03   0.921717E-03  -0.117363E-02
 15300   0.954716E-01   0.981211E-03   0.921599E-03  -0.117348E-02
 15301   0.954297E-01   0.981079E-03   0.921506E-03  -0.117333E-02
 15302   0.954492E-01   0.980970E-03   0.921388E-03  -0.117319E-02
 15303   0.954074E-01   0.980838E-03   0.921295E-03  -0.117304E-02
 15304   0.954269E-01   0.980729E-03   0.921176E-03  -0.117289E-02
 15305   0.953850E-01   0.980597E-03   0.921083E-03  -0.117275E-02
 15306   0.954046E-01   0.980488E-03   0.920965E-03  -0.117260E-02
 15307   0.953627E-01   0.980356E-03   0.920872E-03  -0.117246E-02
 15308   0.953822E-01   0.980247E-03   0.920754E-03  -0.117231E-02
 15309   0.953404E-01   0.980115E-03   0.920661E-03  -0.117216E-02
 15310   0.953599E-01   0.980007E-03   0.920543E-03  -0.117202E-02
 15311   0.953181E-01   0.979874E-03   0.920450E-03  -0.117187E-02
 15312   0.953376E-01   0.979766E-03   0.920332E-03  -0.117172E-02
 15313   0.952958E-01   0.979634E-03   0.920240E-03  -0.117158E-02
 15314   0.953153E-01   0.979526E-03   0.920122E-03  -0.117143E-02
 15315   0.952735E-01   0.979393E-03   0.920029E-03  -0.117129E-02
 15316   0.952931E-01   0.979285E-03   0.919911E-03  -0.117114E-02
 15317   0.952512E-01   0.979153E-03   0.919818E-03  -0.117099E-02
 15318   0.952708E-01   0.979045E-03   0.919700E-03  -0.117085E-02
 15319   0.952289E-01   0.978913E-03   0.919607E-03  -0.117070E-02
 15320   0.952485E-01   0.978805E-03   0.919489E-03  -0.117056E-02
 15321   0.952066E-01   0.978673E-03   0.919397E-03  -0.117041E-02
 15322   0.952263E-01   0.978565E-03   0.919279E-03  -0.117026E-02
 15323   0.951844E-01   0.978433E-03   0.919186E-03  -0.117012E-02
 15324   0.952040E-01   0.978325E-03   0.919068E-03  -0.116997E-02
 15325   0.951621E-01   0.978193E-03   0.918976E-03  -0.116983E-02
 15326   0.951818E-01   0.978085E-03   0.918858E-03  -0.116968E-02
 15327   0.951399E-01   0.977953E-03   0.918765E-03  -0.116954E-02
 15328   0.951595E-01   0.977845E-03   0.918648E-03  -0.116939E-02
 15329   0.951176E-01   0.977713E-03   0.918555E-03  -0.116924E-02
 15330   0.951373E-01   0.977605E-03   0.918437E-03  -0.116910E-02
 15331   0.950954E-01   0.977473E-03   0.918345E-03  -0.116895E-02
 15332   0.951151E-01   0.977365E-03   0.918227E-03  -0.116881E-02
 15333   0.950732E-01   0.977234E-03   0.918135E-03  -0.116866E-02
 15334   0.950929E-01   0.977126E-03   0.918017E-03  -0.116852E-02
 15335   0.950509E-01   0.976994E-03   0.917925E-03  -0.116837E-02
 15336   0.950707E-01   0.976886E-03   0.917807E-03  -0.116823E-02
 15337   0.950287E-01   0.976755E-03   0.917715E-03  -0.116808E-02
 15338   0.950485E-01   0.976647E-03   0.917597E-03  -0.116794E-02
 15339   0.950065E-01   0.976515E-03   0.917505E-03  -0.116779E-02
 15340   0.950263E-01   0.976408E-03   0.917387E-03  -0.116764E-02
 15341   0.949843E-01   0.976276E-03   0.917295E-03  -0.116750E-02
 15342   0.950041E-01   0.976168E-03   0.917177E-03  -0.116735E-02
 15343   0.949621E-01   0.976037E-03   0.917085E-03  -0.116721E-02
 15344   0.949819E-01   0.975929E-03   0.916967E-03  -0.116706E-02
 15345   0.949400E-01   0.975798E-03   0.916875E-03  -0.116692E-02
 15346   0.949597E-01   0.975690E-03   0.916758E-03  -0.116677E-02
 15347   0.949178E-01   0.975559E-03   0.916666E-03  -0.116663E-02
 15348   0.949376E-01   0.975451E-03   0.916548E-03  -0.116648E-02
 15349   0.948956E-01   0.975320E-03   0.916456E-03  -0.116634E-02
 15350   0.949154E-01   0.975213E-03   0.916339E-03  -0.116619E-02
 15351   0.948735E-01   0.975081E-03   0.916246E-03  -0.116605E-02
 15352   0.948933E-01   0.974974E-03   0.916129E-03  -0.116590E-02
 15353   0.948513E-01   0.974843E-03   0.916037E-03  -0.116576E-02
 15354   0.948712E-01   0.974735E-03   0.915920E-03  -0.116561E-02
 15355   0.948292E-01   0.974604E-03   0.915828E-03  -0.116547E-02
 15356   0.948490E-01   0.974497E-03   0.915710E-03  -0.116532E-02
 15357   0.948071E-01   0.974366E-03   0.915618E-03  -0.116518E-02
 15358   0.948269E-01   0.974258E-03   0.915501E-03  -0.116503E-02
 15359   0.947849E-01   0.974127E-03   0.915409E-03  -0.116489E-02
 15360   0.948048E-01   0.974020E-03   0.915292E-03  -0.116475E-02
 15361   0.947628E-01   0.973889E-03   0.915200E-03  -0.116460E-02
 15362   0.947827E-01   0.973782E-03   0.915083E-03  -0.116446E-02
 15363   0.947407E-01   0.973651E-03   0.914991E-03  -0.116431E-02
 15364   0.947606E-01   0.973544E-03   0.914874E-03  -0.116417E-02
 15365   0.947186E-01   0.973413E-03   0.914782E-03  -0.116402E-02
 15366   0.947385E-01   0.973306E-03   0.914665E-03  -0.116388E-02
 15367   0.946965E-01   0.973175E-03   0.914573E-03  -0.116373E-02
 15368   0.947164E-01   0.973068E-03   0.914456E-03  -0.116359E-02
 15369   0.946744E-01   0.972937E-03   0.914364E-03  -0.116344E-02
 15370   0.946944E-01   0.972830E-03   0.914247E-03  -0.116330E-02
 15371   0.946524E-01   0.972699E-03   0.914155E-03  -0.116316E-02
 15372   0.946723E-01   0.972592E-03   0.914038E-03  -0.116301E-02
 15373   0.946303E-01   0.972461E-03   0.913947E-03  -0.116287E-02
 15374   0.946502E-01   0.972354E-03   0.913829E-03  -0.116272E-02
 15375   0.946082E-01   0.972223E-03   0.913738E-03  -0.116258E-02
 15376   0.946282E-01   0.972117E-03   0.913621E-03  -0.116243E-02
 15377   0.945862E-01   0.971986E-03   0.913529E-03  -0.116229E-02
 15378   0.946061E-01   0.971879E-03   0.913412E-03  -0.116215E-02
 15379   0.945641E-01   0.971748E-03   0.913321E-03  -0.116200E-02
 15380   0.945841E-01   0.971642E-03   0.913204E-03  -0.116186E-02
 15381   0.945421E-01   0.971511E-03   0.913112E-03  -0.116171E-02
 15382   0.945621E-01   0.971404E-03   0.912995E-03  -0.116157E-02
 15383   0.945201E-01   0.971274E-03   0.912904E-03  -0.116143E-02
 15384   0.945401E-01   0.971167E-03   0.912787E-03  -0.116128E-02
 15385   0.944980E-01   0.971037E-03   0.912696E-03  -0.116114E-02
 15386   0.945180E-01   0.970930E-03   0.912579E-03  -0.116099E-02
 15387   0.944760E-01   0.970799E-03   0.912487E-03  -0.116085E-02
 15388   0.944960E-01   0.970693E-03   0.912371E-03  -0.116071E-02
 15389   0.944540E-01   0.970562E-03   0.912279E-03  -0.116056E-02
 15390   0.944741E-01   0.970456E-03   0.912163E-03  -0.116042E-02
 15391   0.944320E-01   0.970326E-03   0.912071E-03  -0.116028E-02
 15392   0.944521E-01   0.970219E-03   0.911954E-03  -0.116013E-02
 15393   0.944100E-01   0.970089E-03   0.911863E-03  -0.115999E-02
 15394   0.944301E-01   0.969982E-03   0.911746E-03  -0.115984E-02
 15395   0.943880E-01   0.969852E-03   0.911655E-03  -0.115970E-02
 15396   0.944081E-01   0.969746E-03   0.911539E-03  -0.115956E-02
 15397   0.943661E-01   0.969615E-03   0.911447E-03  -0.115941E-02
 15398   0.943861E-01   0.969509E-03   0.911331E-03  -0.115927E-02
 15399   0.943441E-01   0.969379E-03   0.911240E-03  -0.115913E-02
 15400   0.943642E-01   0.969273E-03   0.911123E-03  -0.115898E-02
 15401   0.943221E-01   0.969142E-03   0.911032E-03  -0.115884E-02
 15402   0.943422E-01   0.969036E-03   0.910915E-03  -0.115870E-02
 15403   0.943002E-01   0.968906E-03   0.910824E-03  -0.115855E-02
 15404   0.943203E-01   0.968800E-03   0.910708E-03  -0.115841E-02
 15405   0.942782E-01   0.968670E-03   0.910617E-03  -0.115827E-02
 15406   0.942984E-01   0.968564E-03   0.910500E-03  -0.115812E-02
 15407   0.942563E-01   0.968434E-03   0.910409E-03  -0.115798E-02
 15408   0.942764E-01   0.968328E-03   0.910293E-03  -0.115784E-02
