#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.108195E+00   0.231808E+07   0.230333E+07  -0.423584E+01  -0.481831E+01   0.192963E+06   0.230619E+07   0.231576E+07   0.230619E+07  -0.550926E-01   0.121926E+07   0.121910E+07   0.485875E+00
   0.109561E+00   0.228631E+07   0.227202E+07  -0.440808E+01  -0.463469E+01   0.187132E+06   0.227461E+07   0.228406E+07   0.227461E+07  -0.543381E-01   0.120256E+07   0.120241E+07   0.464349E+00
   0.110927E+00   0.225639E+07   0.224260E+07  -0.262716E+01  -0.446228E+01   0.181621E+06   0.224489E+07   0.225423E+07   0.224489E+07  -0.536280E-01   0.118685E+07   0.118670E+07   0.442732E+00
   0.112293E+00   0.222817E+07   0.221490E+07  -0.364119E+01  -0.430009E+01   0.176402E+06   0.221684E+07   0.222608E+07   0.221684E+07  -0.529580E-01   0.117203E+07   0.117189E+07   0.421235E+00
   0.113659E+00   0.220145E+07   0.218871E+07  -0.388052E+01  -0.414721E+01   0.171448E+06   0.219030E+07   0.219945E+07   0.219030E+07  -0.523241E-01   0.115800E+07   0.115786E+07   0.400062E+00
   0.115025E+00   0.217605E+07   0.216386E+07  -0.364800E+01  -0.400277E+01   0.166737E+06   0.216509E+07   0.217414E+07   0.216509E+07  -0.517217E-01   0.114467E+07   0.114454E+07   0.379402E+00
   0.116391E+00   0.215179E+07   0.214016E+07  -0.333791E+01  -0.386597E+01   0.162241E+06   0.214101E+07   0.214997E+07   0.214101E+07  -0.511464E-01   0.113194E+07   0.113182E+07   0.359430E+00
   0.117757E+00   0.212849E+07   0.211740E+07  -0.279608E+01  -0.373607E+01   0.157939E+06   0.211788E+07   0.212675E+07   0.211788E+07  -0.505938E-01   0.111972E+07   0.111960E+07   0.340302E+00
   0.119123E+00   0.210597E+07   0.209540E+07  -0.360843E+01  -0.361241E+01   0.153812E+06   0.209551E+07   0.210430E+07   0.209551E+07  -0.500596E-01   0.110790E+07   0.110778E+07   0.322154E+00
   0.120489E+00   0.208404E+07   0.207398E+07  -0.350753E+01  -0.349436E+01   0.149837E+06   0.207375E+07   0.208246E+07   0.207375E+07  -0.495396E-01   0.109639E+07   0.109628E+07   0.305102E+00
   0.121855E+00   0.206254E+07   0.205297E+07  -0.235415E+01  -0.338137E+01   0.146001E+06   0.205241E+07   0.206104E+07   0.205241E+07  -0.490299E-01   0.108511E+07   0.108500E+07   0.289237E+00
   0.123221E+00   0.204133E+07   0.203221E+07  -0.306754E+01  -0.327295E+01   0.142284E+06   0.203135E+07   0.203990E+07   0.203135E+07  -0.485267E-01   0.107398E+07   0.107388E+07   0.274632E+00
   0.124587E+00   0.202026E+07   0.201156E+07  -0.422522E+01  -0.316866E+01   0.138675E+06   0.201042E+07   0.201890E+07   0.201042E+07  -0.480269E-01   0.106292E+07   0.106282E+07   0.261333E+00
   0.125953E+00   0.199921E+07   0.199089E+07  -0.277114E+01  -0.306812E+01   0.135161E+06   0.198951E+07   0.199791E+07   0.198951E+07  -0.475273E-01   0.105186E+07   0.105177E+07   0.249367E+00
   0.127319E+00   0.197807E+07   0.197008E+07  -0.245401E+01  -0.297099E+01   0.131731E+06   0.196850E+07   0.197682E+07   0.196850E+07  -0.470255E-01   0.104076E+07   0.104067E+07   0.238737E+00
   0.128685E+00   0.195675E+07   0.194906E+07  -0.260777E+01  -0.287700E+01   0.128377E+06   0.194731E+07   0.195555E+07   0.194731E+07  -0.465192E-01   0.102956E+07   0.102947E+07   0.229430E+00
   0.130051E+00   0.193518E+07   0.192773E+07  -0.171504E+01  -0.278591E+01   0.125091E+06   0.192586E+07   0.193401E+07   0.192586E+07  -0.460067E-01   0.101822E+07   0.101813E+07   0.221409E+00
   0.131417E+00   0.191330E+07   0.190606E+07  -0.203725E+01  -0.269752E+01   0.121870E+06   0.190410E+07   0.191216E+07   0.190410E+07  -0.454868E-01   0.100671E+07   0.100663E+07   0.214624E+00
   0.132783E+00   0.189108E+07   0.188400E+07  -0.283839E+01  -0.261167E+01   0.118707E+06   0.188198E+07   0.188997E+07   0.188198E+07  -0.449586E-01   0.995023E+06   0.994940E+06   0.209008E+00
   0.134149E+00   0.186850E+07   0.186153E+07  -0.223952E+01  -0.252825E+01   0.115601E+06   0.185951E+07   0.186740E+07   0.185951E+07  -0.444217E-01   0.983142E+06   0.983059E+06   0.204480E+00
   0.135515E+00   0.184555E+07   0.183866E+07  -0.214256E+01  -0.244715E+01   0.112550E+06   0.183666E+07   0.184447E+07   0.183666E+07  -0.438759E-01   0.971066E+06   0.970984E+06   0.200951E+00
   0.136881E+00   0.182226E+07   0.181540E+07  -0.219498E+01  -0.236831E+01   0.109553E+06   0.181347E+07   0.182118E+07   0.181347E+07  -0.433218E-01   0.958803E+06   0.958722E+06   0.198320E+00
   0.138246E+00   0.179864E+07   0.179179E+07  -0.152496E+01  -0.229167E+01   0.106611E+06   0.178995E+07   0.179757E+07   0.178995E+07  -0.427599E-01   0.946370E+06   0.946288E+06   0.196481E+00
   0.139612E+00   0.177476E+07   0.176787E+07  -0.158303E+01  -0.221722E+01   0.103726E+06   0.176615E+07   0.177367E+07   0.176615E+07  -0.421914E-01   0.933789E+06   0.933707E+06   0.195323E+00
   0.140978E+00   0.175064E+07   0.174369E+07  -0.110728E+01  -0.214493E+01   0.100896E+06   0.174212E+07   0.174955E+07   0.174212E+07  -0.416174E-01   0.921088E+06   0.921006E+06   0.194731E+00
   0.142344E+00   0.172637E+07   0.171934E+07  -0.939724E+00  -0.207479E+01   0.981271E+05   0.171793E+07   0.172527E+07   0.171793E+07  -0.410396E-01   0.908302E+06   0.908219E+06   0.194594E+00
   0.143710E+00   0.170202E+07   0.169488E+07  -0.156382E+01  -0.200682E+01   0.954202E+05   0.169366E+07   0.170089E+07   0.169366E+07  -0.404597E-01   0.895469E+06   0.895385E+06   0.194798E+00
   0.145076E+00   0.167765E+07   0.167039E+07  -0.110281E+01  -0.194101E+01   0.927768E+05   0.166937E+07   0.167651E+07   0.166937E+07  -0.398795E-01   0.882631E+06   0.882546E+06   0.195235E+00
   0.146442E+00   0.165336E+07   0.164597E+07  -0.166962E+01  -0.187737E+01   0.902007E+05   0.164516E+07   0.165220E+07   0.164516E+07  -0.393011E-01   0.869830E+06   0.869744E+06   0.195802E+00
   0.147808E+00   0.162923E+07   0.162170E+07  -0.156122E+01  -0.181593E+01   0.876946E+05   0.162110E+07   0.162804E+07   0.162110E+07  -0.387264E-01   0.857113E+06   0.857026E+06   0.196402E+00
   0.149174E+00   0.160534E+07   0.159768E+07  -0.153687E+01  -0.175667E+01   0.852602E+05   0.159729E+07   0.160414E+07   0.159729E+07  -0.381576E-01   0.844524E+06   0.844436E+06   0.196945E+00
   0.150540E+00   0.158178E+07   0.157399E+07  -0.140414E+01  -0.169961E+01   0.829002E+05   0.157381E+07   0.158056E+07   0.157381E+07  -0.375966E-01   0.832110E+06   0.832021E+06   0.197352E+00
   0.151906E+00   0.155863E+07   0.155071E+07  -0.883283E+00  -0.164474E+01   0.806164E+05   0.155073E+07   0.155738E+07   0.155073E+07  -0.370453E-01   0.819910E+06   0.819820E+06   0.197550E+00
   0.153272E+00   0.153595E+07   0.152792E+07  -0.107083E+01  -0.159204E+01   0.784095E+05   0.152813E+07   0.153469E+07   0.152813E+07  -0.365054E-01   0.807963E+06   0.807872E+06   0.197479E+00
   0.154638E+00   0.151383E+07   0.150570E+07  -0.966068E+00  -0.154150E+01   0.762818E+05   0.150608E+07   0.151256E+07   0.150608E+07  -0.359787E-01   0.796307E+06   0.796216E+06   0.197088E+00
   0.156004E+00   0.149233E+07   0.148410E+07  -0.153223E+01  -0.149310E+01   0.742331E+05   0.148465E+07   0.149104E+07   0.148465E+07  -0.354668E-01   0.784978E+06   0.784886E+06   0.196339E+00
   0.157370E+00   0.147150E+07   0.146321E+07  -0.551894E+00  -0.144680E+01   0.722635E+05   0.146389E+07   0.147019E+07   0.146389E+07  -0.349709E-01   0.774004E+06   0.773912E+06   0.195201E+00
   0.158736E+00   0.145139E+07   0.144305E+07  -0.100422E+01  -0.140257E+01   0.703741E+05   0.144386E+07   0.145008E+07   0.144386E+07  -0.344922E-01   0.763412E+06   0.763320E+06   0.193658E+00
   0.160102E+00   0.143203E+07   0.142367E+07  -0.112533E+01  -0.136035E+01   0.685630E+05   0.142458E+07   0.143072E+07   0.142458E+07  -0.340317E-01   0.753220E+06   0.753128E+06   0.191699E+00
   0.161468E+00   0.141346E+07   0.140510E+07  -0.988016E+00  -0.132009E+01   0.668288E+05   0.140609E+07   0.141215E+07   0.140609E+07  -0.335899E-01   0.743444E+06   0.743352E+06   0.189328E+00
   0.162834E+00   0.139570E+07   0.138736E+07  -0.935709E+00  -0.128173E+01   0.651708E+05   0.138840E+07   0.139439E+07   0.138840E+07  -0.331673E-01   0.734091E+06   0.734000E+06   0.186552E+00
   0.164200E+00   0.137874E+07   0.137044E+07  -0.787888E+00  -0.124518E+01   0.635860E+05   0.137151E+07   0.137743E+07   0.137151E+07  -0.327640E-01   0.725165E+06   0.725074E+06   0.183391E+00
   0.165566E+00   0.136258E+07   0.135435E+07  -0.122322E+01  -0.121037E+01   0.620721E+05   0.135543E+07   0.136128E+07   0.135543E+07  -0.323797E-01   0.716662E+06   0.716572E+06   0.179871E+00
   0.166932E+00   0.134720E+07   0.133907E+07  -0.497642E+00  -0.117722E+01   0.606261E+05   0.134013E+07   0.134592E+07   0.134013E+07  -0.320143E-01   0.708575E+06   0.708487E+06   0.176021E+00
   0.168298E+00   0.133259E+07   0.132458E+07  -0.100448E+01  -0.114564E+01   0.592448E+05   0.132560E+07   0.133133E+07   0.132560E+07  -0.316672E-01   0.700893E+06   0.700806E+06   0.171881E+00
   0.169664E+00   0.131872E+07   0.131083E+07  -0.598221E+00  -0.111555E+01   0.579254E+05   0.131180E+07   0.131748E+07   0.131180E+07  -0.313376E-01   0.693599E+06   0.693514E+06   0.167491E+00
   0.171030E+00   0.130554E+07   0.129781E+07  -0.490693E+00  -0.108685E+01   0.566634E+05   0.129871E+07   0.130433E+07   0.129871E+07  -0.310247E-01   0.686674E+06   0.686590E+06   0.162897E+00
   0.172395E+00   0.129302E+07   0.128545E+07  -0.948254E+00  -0.105946E+01   0.554561E+05   0.128626E+07   0.129183E+07   0.128626E+07  -0.307274E-01   0.680095E+06   0.680013E+06   0.158144E+00
   0.173761E+00   0.128111E+07   0.127372E+07  -0.117022E+01  -0.103328E+01   0.542994E+05   0.127442E+07   0.127995E+07   0.127442E+07  -0.304446E-01   0.673836E+06   0.673757E+06   0.153282E+00
   0.175127E+00   0.126975E+07   0.126254E+07  -0.830315E+00  -0.100822E+01   0.531889E+05   0.126314E+07   0.126862E+07   0.126314E+07  -0.301750E-01   0.667870E+06   0.667792E+06   0.148359E+00
   0.176493E+00   0.125888E+07   0.125187E+07  -0.792561E+00  -0.984203E+00   0.521218E+05   0.125235E+07   0.125778E+07   0.125235E+07  -0.299172E-01   0.662164E+06   0.662088E+06   0.143422E+00
   0.177859E+00   0.124845E+07   0.124164E+07  -0.765677E+00  -0.961134E+00   0.510937E+05   0.124199E+07   0.124738E+07   0.124199E+07  -0.296697E-01   0.656687E+06   0.656613E+06   0.138519E+00
   0.179225E+00   0.123838E+07   0.123178E+07  -0.920732E+00  -0.938933E+00   0.501008E+05   0.123200E+07   0.123735E+07   0.123200E+07  -0.294311E-01   0.651406E+06   0.651334E+06   0.133693E+00
   0.180591E+00   0.122863E+07   0.122223E+07  -0.899736E+00  -0.917521E+00   0.491398E+05   0.122231E+07   0.122762E+07   0.122231E+07  -0.291998E-01   0.646286E+06   0.646216E+06   0.128986E+00
   0.181957E+00   0.121912E+07   0.121292E+07  -0.879440E+00  -0.896824E+00   0.482074E+05   0.121287E+07   0.121815E+07   0.121287E+07  -0.289743E-01   0.641296E+06   0.641228E+06   0.124435E+00
   0.183323E+00   0.120980E+07   0.120380E+07  -0.859779E+00  -0.876774E+00   0.473003E+05   0.120362E+07   0.120885E+07   0.120362E+07  -0.287532E-01   0.636403E+06   0.636337E+06   0.120073E+00
   0.184689E+00   0.120060E+07   0.119479E+07  -0.840690E+00  -0.857308E+00   0.464152E+05   0.119449E+07   0.119969E+07   0.119449E+07  -0.285351E-01   0.631577E+06   0.631513E+06   0.115930E+00
   0.186055E+00   0.119148E+07   0.118585E+07  -0.822118E+00  -0.838369E+00   0.455504E+05   0.118544E+07   0.119060E+07   0.118544E+07  -0.283189E-01   0.626791E+06   0.626728E+06   0.112031E+00
   0.187421E+00   0.118239E+07   0.117693E+07  -0.804015E+00  -0.819907E+00   0.447029E+05   0.117641E+07   0.118154E+07   0.117641E+07  -0.281032E-01   0.622018E+06   0.621958E+06   0.108396E+00
   0.188787E+00   0.117329E+07   0.116798E+07  -0.786335E+00  -0.801879E+00   0.438706E+05   0.116737E+07   0.117245E+07   0.116737E+07  -0.278872E-01   0.617237E+06   0.617177E+06   0.105038E+00
   0.190153E+00   0.116413E+07   0.115897E+07  -0.769043E+00  -0.784245E+00   0.430521E+05   0.115827E+07   0.116332E+07   0.115827E+07  -0.276698E-01   0.612426E+06   0.612368E+06   0.101969E+00
   0.191519E+00   0.115488E+07   0.114985E+07  -0.752106E+00  -0.766972E+00   0.422457E+05   0.114908E+07   0.115409E+07   0.114908E+07  -0.274504E-01   0.607570E+06   0.607513E+06   0.991932E-01
   0.192885E+00   0.114553E+07   0.114061E+07  -0.735495E+00  -0.750033E+00   0.414503E+05   0.113978E+07   0.114475E+07   0.113978E+07  -0.272282E-01   0.602652E+06   0.602597E+06   0.967105E-01
   0.194251E+00   0.113604E+07   0.113121E+07  -0.719190E+00  -0.733406E+00   0.406647E+05   0.113035E+07   0.113528E+07   0.113035E+07  -0.270028E-01   0.597664E+06   0.597609E+06   0.945169E-01
   0.195617E+00   0.112640E+07   0.112166E+07  -0.703172E+00  -0.717071E+00   0.398884E+05   0.112076E+07   0.112565E+07   0.112076E+07  -0.267737E-01   0.592595E+06   0.592541E+06   0.926041E-01
   0.196983E+00   0.111660E+07   0.111192E+07  -0.687429E+00  -0.701017E+00   0.391207E+05   0.111101E+07   0.111586E+07   0.111101E+07  -0.265409E-01   0.587442E+06   0.587388E+06   0.909599E-01
   0.198349E+00   0.110664E+07   0.110201E+07  -0.671951E+00  -0.685233E+00   0.383616E+05   0.110110E+07   0.110591E+07   0.110110E+07  -0.263042E-01   0.582203E+06   0.582149E+06   0.895688E-01
   0.199715E+00   0.109652E+07   0.109193E+07  -0.656736E+00  -0.669717E+00   0.376106E+05   0.109103E+07   0.109580E+07   0.109103E+07  -0.260636E-01   0.576879E+06   0.576826E+06   0.884125E-01
   0.201081E+00   0.108625E+07   0.108169E+07  -0.641781E+00  -0.654466E+00   0.368683E+05   0.108081E+07   0.108554E+07   0.108081E+07  -0.258194E-01   0.571475E+06   0.571422E+06   0.874701E-01
   0.202447E+00   0.107585E+07   0.107129E+07  -0.627088E+00  -0.639482E+00   0.361352E+05   0.107045E+07   0.107514E+07   0.107045E+07  -0.255720E-01   0.565999E+06   0.565947E+06   0.867187E-01
   0.203813E+00   0.106533E+07   0.106077E+07  -0.612662E+00  -0.624771E+00   0.354111E+05   0.105998E+07   0.106462E+07   0.105998E+07  -0.253218E-01   0.560461E+06   0.560409E+06   0.861343E-01
   0.205179E+00   0.105472E+07   0.105015E+07  -0.598509E+00  -0.610339E+00   0.346970E+05   0.104941E+07   0.105400E+07   0.104941E+07  -0.250693E-01   0.554873E+06   0.554821E+06   0.856915E-01
   0.206544E+00   0.104404E+07   0.103945E+07  -0.584637E+00  -0.596193E+00   0.339936E+05   0.103877E+07   0.104332E+07   0.103877E+07  -0.248151E-01   0.549248E+06   0.549196E+06   0.853647E-01
   0.207910E+00   0.103332E+07   0.102870E+07  -0.571054E+00  -0.582340E+00   0.333014E+05   0.102809E+07   0.103259E+07   0.102809E+07  -0.245600E-01   0.543602E+06   0.543549E+06   0.851281E-01
   0.209276E+00   0.102259E+07   0.101793E+07  -0.557767E+00  -0.568791E+00   0.326211E+05   0.101740E+07   0.102186E+07   0.101740E+07  -0.243045E-01   0.537948E+06   0.537895E+06   0.849562E-01
   0.210642E+00   0.101187E+07   0.100718E+07  -0.544785E+00  -0.555553E+00   0.319537E+05   0.100672E+07   0.101113E+07   0.100672E+07  -0.240495E-01   0.532305E+06   0.532251E+06   0.848246E-01
   0.212008E+00   0.100121E+07   0.996479E+06  -0.532117E+00  -0.542634E+00   0.312994E+05   0.996096E+06   0.100046E+07   0.996096E+06  -0.237957E-01   0.526687E+06   0.526633E+06   0.847099E-01
   0.213374E+00   0.990622E+06   0.985855E+06  -0.519769E+00  -0.530042E+00   0.306593E+05   0.985550E+06   0.989874E+06   0.985550E+06  -0.235438E-01   0.521111E+06   0.521057E+06   0.845901E-01
   0.214740E+00   0.980149E+06   0.975342E+06  -0.507749E+00  -0.517784E+00   0.300338E+05   0.975115E+06   0.979394E+06   0.975115E+06  -0.232945E-01   0.515594E+06   0.515540E+06   0.844451E-01
   0.216106E+00   0.969817E+06   0.964973E+06  -0.496063E+00  -0.505867E+00   0.294236E+05   0.964821E+06   0.969056E+06   0.964821E+06  -0.230486E-01   0.510152E+06   0.510097E+06   0.842571E-01
   0.217472E+00   0.959654E+06   0.954776E+06  -0.484715E+00  -0.494294E+00   0.288289E+05   0.954696E+06   0.958888E+06   0.954696E+06  -0.228067E-01   0.504798E+06   0.504744E+06   0.840101E-01
   0.218838E+00   0.949686E+06   0.944780E+06  -0.473708E+00  -0.483070E+00   0.282503E+05   0.944766E+06   0.948915E+06   0.944766E+06  -0.225695E-01   0.499548E+06   0.499494E+06   0.836908E-01
   0.220204E+00   0.939938E+06   0.935009E+06  -0.463045E+00  -0.472196E+00   0.276884E+05   0.935056E+06   0.939164E+06   0.935056E+06  -0.223375E-01   0.494415E+06   0.494360E+06   0.832881E-01
   0.221570E+00   0.930432E+06   0.925486E+06  -0.452726E+00  -0.461673E+00   0.271430E+05   0.925587E+06   0.929655E+06   0.925587E+06  -0.221113E-01   0.489409E+06   0.489354E+06   0.827936E-01
   0.222936E+00   0.921184E+06   0.916228E+06  -0.442749E+00  -0.451499E+00   0.266142E+05   0.916377E+06   0.920405E+06   0.916377E+06  -0.218913E-01   0.484539E+06   0.484484E+06   0.822013E-01
   0.224302E+00   0.912208E+06   0.907250E+06  -0.433110E+00  -0.441670E+00   0.261025E+05   0.907439E+06   0.911429E+06   0.907439E+06  -0.216778E-01   0.479813E+06   0.479758E+06   0.815075E-01
   0.225668E+00   0.903514E+06   0.898563E+06  -0.423805E+00  -0.432180E+00   0.256073E+05   0.898783E+06   0.902737E+06   0.898783E+06  -0.214710E-01   0.475237E+06   0.475182E+06   0.807111E-01
   0.227034E+00   0.895110E+06   0.890174E+06  -0.414826E+00  -0.423024E+00   0.251285E+05   0.890417E+06   0.894335E+06   0.890417E+06  -0.212711E-01   0.470814E+06   0.470759E+06   0.798131E-01
   0.228400E+00   0.886998E+06   0.882084E+06  -0.406165E+00  -0.414192E+00   0.246659E+05   0.882343E+06   0.886226E+06   0.882343E+06  -0.210782E-01   0.466545E+06   0.466491E+06   0.788164E-01
   0.229766E+00   0.879177E+06   0.874294E+06  -0.397812E+00  -0.405674E+00   0.242189E+05   0.874560E+06   0.878410E+06   0.874560E+06  -0.208923E-01   0.462430E+06   0.462376E+06   0.777262E-01
   0.231132E+00   0.871643E+06   0.866800E+06  -0.389757E+00  -0.397460E+00   0.237871E+05   0.867064E+06   0.870882E+06   0.867064E+06  -0.207133E-01   0.458467E+06   0.458414E+06   0.765492E-01
   0.232498E+00   0.864391E+06   0.859594E+06  -0.381988E+00  -0.389537E+00   0.233699E+05   0.859850E+06   0.863638E+06   0.859850E+06  -0.205409E-01   0.454652E+06   0.454600E+06   0.752935E-01
   0.233864E+00   0.857411E+06   0.852668E+06  -0.374493E+00  -0.381894E+00   0.229669E+05   0.852908E+06   0.856666E+06   0.852908E+06  -0.203751E-01   0.450982E+06   0.450930E+06   0.739686E-01
   0.235230E+00   0.850691E+06   0.846008E+06  -0.367258E+00  -0.374516E+00   0.225773E+05   0.846226E+06   0.849956E+06   0.846226E+06  -0.202155E-01   0.447449E+06   0.447398E+06   0.725850E-01
   0.236596E+00   0.844218E+06   0.839600E+06  -0.360271E+00  -0.367390E+00   0.222004E+05   0.839790E+06   0.843492E+06   0.839790E+06  -0.200617E-01   0.444046E+06   0.443996E+06   0.711540E-01
   0.237962E+00   0.837973E+06   0.833426E+06  -0.353516E+00  -0.360501E+00   0.218355E+05   0.833583E+06   0.837259E+06   0.833583E+06  -0.199134E-01   0.440764E+06   0.440715E+06   0.696873E-01
   0.239328E+00   0.831939E+06   0.827467E+06  -0.346979E+00  -0.353836E+00   0.214816E+05   0.827587E+06   0.831236E+06   0.827587E+06  -0.197702E-01   0.437594E+06   0.437545E+06   0.681969E-01
   0.240693E+00   0.826096E+06   0.821702E+06  -0.340646E+00  -0.347378E+00   0.211384E+05   0.821780E+06   0.825405E+06   0.821780E+06  -0.196315E-01   0.434524E+06   0.434476E+06   0.666948E-01
   0.242059E+00   0.820422E+06   0.816108E+06  -0.334503E+00  -0.341114E+00   0.208047E+05   0.816143E+06   0.819744E+06   0.816143E+06  -0.194968E-01   0.431543E+06   0.431496E+06   0.651931E-01
   0.243425E+00   0.814895E+06   0.810662E+06  -0.328536E+00  -0.335028E+00   0.204798E+05   0.810652E+06   0.814230E+06   0.810652E+06  -0.193656E-01   0.428640E+06   0.428594E+06   0.637030E-01
   0.244791E+00   0.809493E+06   0.805343E+06  -0.322730E+00  -0.329108E+00   0.201632E+05   0.805287E+06   0.808841E+06   0.805287E+06  -0.192375E-01   0.425803E+06   0.425758E+06   0.622357E-01
